Time (Sec);S1;S12;S16;S23;S24;S25;S26;S27;S28;S29;S3;S30;S31;S32;S33;S34;S35;S36;S37;S38;S40;S8;
8.087407999999996;19160.0;99.98899279999998;99.98510319999997;99.98167119999997;99.88494159999996;99.94655119999997;99.93336399999995;99.98876399999997;99.98876399999997;99.98876399999997;99.98923759999997;99.93950959999998;99.98876399999997;99.98876399999997;99.94220399999999;99.98876399999997;99.94140399999998;99.98876399999997;99.98876399999997;99.98876399999997;99.93584879999997;99.98946639999997;
8.187407999999996;19160.0;99.98899279999998;99.98510319999997;99.98167119999997;99.88494159999996;99.94655119999997;99.93336399999995;99.98876399999997;99.98876399999997;99.98876399999997;99.98923759999997;99.93950959999998;99.98876399999997;99.98876399999997;99.94220399999999;99.98876399999997;99.94140399999998;99.98876399999997;99.98876399999997;99.98876399999997;99.93584879999997;99.98946639999997;
8.287407999999996;19160.0;99.98899279999998;99.98510319999997;99.98167119999997;99.88494159999996;99.94655119999997;99.93336399999995;99.98876399999997;99.98876399999997;99.98876399999997;99.98923759999997;99.93950959999998;99.98876399999997;99.98876399999997;99.94220399999999;99.98876399999997;99.94140399999998;99.98876399999997;99.98876399999997;99.98876399999997;99.93584879999997;99.98946639999997;
8.387407999999995;19160.0;99.98899279999998;99.98510319999997;99.98167119999997;99.88494159999996;99.94655119999997;99.93336399999995;99.98876399999997;99.98876399999997;99.98876399999997;99.98923759999997;99.93950959999998;99.98876399999997;99.98876399999997;99.94220399999999;99.98876399999997;99.94140399999998;99.98876399999997;99.98876399999997;99.98876399999997;99.93584879999997;99.98946639999997;
8.437429333333329;19160.0;99.98899279999998;99.98510319999997;99.98167119999997;99.88484159999996;99.94645119999997;99.93336399999995;99.98876399999997;99.98876399999997;99.98876399999997;99.98923759999997;99.93950959999998;99.98876399999997;99.98876399999997;99.94220399999999;99.98876399999997;99.94140399999998;99.98876399999997;99.98876399999997;99.98876399999997;99.93584879999997;99.98946639999997;
8.537429333333328;19160.0;99.98899279999998;99.98510319999997;99.98167119999997;99.83606079999996;99.94645119999997;99.93336399999995;99.98876399999997;99.98876399999997;99.98876399999997;99.98923759999997;99.93950959999998;99.98876399999997;99.98876399999997;99.94220399999999;99.98876399999997;99.94140399999998;99.98876399999997;99.98876399999997;99.98876399999997;99.93584879999997;99.98946639999997;
8.637429333333328;19160.0;99.98899279999998;99.98510319999997;99.98157119999996;99.83606079999996;99.94645119999997;99.90911039999995;99.98876399999997;99.98876399999997;99.98876399999997;99.98923759999997;99.93950959999998;99.98876399999997;99.98876399999997;99.94220399999999;99.98876399999997;99.94140399999998;99.98876399999997;99.98876399999997;99.98876399999997;99.93584879999997;99.98946639999997;
8.704575999999994;19160.0;99.98899279999998;99.98500319999997;99.98157119999996;99.83606079999996;99.94645119999997;99.90911039999995;99.98876399999997;99.98876399999997;99.98876399999997;99.98923759999997;99.93950959999998;99.98876399999997;99.98876399999997;99.94210399999999;99.98876399999997;99.94140399999998;99.98876399999997;99.98876399999997;99.98876399999997;99.91112159999997;99.98946639999997;
8.804575999999994;19160.0;99.98889279999997;99.98500319999997;99.98157119999996;99.82416319999996;99.93501119999998;99.90911039999995;99.98866399999997;99.98866399999997;99.98866399999997;99.98913759999996;99.91478239999998;99.98866399999997;99.98866399999997;99.906984;99.98866399999997;99.91762399999998;99.98866399999997;99.98866399999997;99.98866399999997;99.91112159999997;99.98936639999997;
8.987407999999995;19160.0;99.98889279999997;99.98500319999997;99.98157119999996;99.82416319999996;99.93501119999998;99.90911039999995;99.98866399999997;99.98866399999997;99.98866399999997;99.98913759999996;99.91478239999998;99.98866399999997;99.98866399999997;99.906984;99.98866399999997;99.91762399999998;99.98866399999997;99.98866399999997;99.98866399999997;99.91112159999997;99.98936639999997;
9.087407999999995;19160.0;99.98889279999997;99.98500319999997;99.98157119999996;99.82416319999996;99.93501119999998;99.90911039999995;99.98866399999997;99.98866399999997;99.98866399999997;99.98913759999996;99.91478239999998;99.98866399999997;99.98866399999997;99.906984;99.98866399999997;99.91762399999998;99.98866399999997;99.98866399999997;99.98866399999997;99.91112159999997;99.98936639999997;
9.187407999999994;19160.0;99.98889279999997;99.98500319999997;99.98157119999996;99.82416319999996;99.93501119999998;99.90911039999995;99.98866399999997;99.98866399999997;99.98866399999997;99.98913759999996;99.91478239999998;99.98866399999997;99.98866399999997;99.906984;99.98866399999997;99.91762399999998;99.98866399999997;99.98866399999997;99.98866399999997;99.91112159999997;99.98936639999997;
9.287407999999994;19160.0;99.98889279999997;99.98500319999997;99.98157119999996;99.82416319999996;99.93501119999998;99.90911039999995;99.98866399999997;99.98866399999997;99.98866399999997;99.98913759999996;99.91478239999998;99.98866399999997;99.98866399999997;99.906984;99.98866399999997;99.91762399999998;99.98866399999997;99.98866399999997;99.98866399999997;99.91112159999997;99.98936639999997;
9.387407999999994;19160.0;99.98889279999997;99.98500319999997;99.98157119999996;99.82416319999996;99.93501119999998;99.90911039999995;99.98866399999997;99.98866399999997;99.98866399999997;99.98913759999996;99.91478239999998;99.98866399999997;99.98866399999997;99.906984;99.98866399999997;99.91762399999998;99.98866399999997;99.98866399999997;99.98866399999997;99.91112159999997;99.98936639999997;
9.437429333333327;19160.0;99.98889279999997;99.98500319999997;99.98157119999996;99.82406319999996;99.93501119999998;99.90911039999995;99.98866399999997;99.98866399999997;99.98866399999997;99.98913759999996;99.91478239999998;99.98866399999997;99.98866399999997;99.906984;99.98866399999997;99.91762399999998;99.98866399999997;99.98866399999997;99.98866399999997;99.91112159999997;99.98936639999997;
9.537429333333327;19160.0;99.98889279999997;99.98500319999997;99.98157119999996;99.77528239999995;99.93491119999997;99.90911039999995;99.98866399999997;99.98866399999997;99.98866399999997;99.98913759999996;99.91478239999998;99.98866399999997;99.98866399999997;99.906984;99.98866399999997;99.91762399999998;99.98866399999997;99.98866399999997;99.98866399999997;99.91112159999997;99.98936639999997;
9.637429333333328;19160.0;99.98889279999997;99.98500319999997;99.98147119999996;99.77528239999995;99.91123119999997;99.90901039999994;99.98866399999997;99.98866399999997;99.98866399999997;99.98913759999996;99.91478239999998;99.98866399999997;99.98866399999997;99.906984;99.98866399999997;99.91762399999998;99.98866399999997;99.98866399999997;99.98866399999997;99.91112159999997;99.98936639999997;
9.704575999999996;19160.0;99.98889279999997;99.98500319999997;99.98147119999996;99.77528239999995;99.91123119999997;99.88485679999994;99.98866399999997;99.98866399999997;99.98866399999997;99.98913759999996;99.91478239999998;99.98866399999997;99.98866399999997;99.90688399999999;99.98866399999997;99.91762399999998;99.98866399999997;99.98866399999997;99.98866399999997;99.91112159999997;99.98936639999997;
9.83742933333333;19160.0;99.98889279999997;99.98490319999996;99.98147119999996;99.77528239999995;99.89979119999998;99.88485679999994;99.98866399999997;99.98866399999997;99.98866399999997;99.98913759999996;99.91478239999998;99.98866399999997;99.98866399999997;99.88320399999999;99.98866399999997;99.91762399999998;99.98866399999997;99.98866399999997;99.98866399999997;99.88639439999997;99.98936639999997;
9.904575999999997;19160.0;99.98879279999997;99.98490319999996;99.98147119999996;99.76338479999995;99.89979119999998;99.88485679999994;99.98856399999997;99.98856399999997;99.98856399999997;99.98903759999996;99.89005519999998;99.98856399999997;99.98856399999997;99.871764;99.98856399999997;99.89384399999997;99.98856399999997;99.98856399999997;99.98856399999997;99.88639439999997;99.98926639999996;
10.087407999999998;19160.0;99.98879279999997;99.98490319999996;99.98147119999996;99.76338479999995;99.89979119999998;99.88485679999994;99.98856399999997;99.98856399999997;99.98856399999997;99.98903759999996;99.89005519999998;99.98856399999997;99.98856399999997;99.871764;99.98856399999997;99.89384399999997;99.98856399999997;99.98856399999997;99.98856399999997;99.88639439999997;99.98926639999996;
10.187407999999998;19160.0;99.98879279999997;99.98490319999996;99.98147119999996;99.76338479999995;99.89979119999998;99.88485679999994;99.98856399999997;99.98856399999997;99.98856399999997;99.98903759999996;99.89005519999998;99.98856399999997;99.98856399999997;99.871764;99.98856399999997;99.89384399999997;99.98856399999997;99.98856399999997;99.98856399999997;99.88639439999997;99.98926639999996;
10.287407999999997;19160.0;99.98879279999997;99.98490319999996;99.98147119999996;99.76338479999995;99.89979119999998;99.88485679999994;99.98856399999997;99.98856399999997;99.98856399999997;99.98903759999996;99.89005519999998;99.98856399999997;99.98856399999997;99.871764;99.98856399999997;99.89384399999997;99.98856399999997;99.98856399999997;99.98856399999997;99.88639439999997;99.98926639999996;
10.387407999999997;19160.0;99.98879279999997;99.98490319999996;99.98147119999996;99.76338479999995;99.89979119999998;99.88485679999994;99.98856399999997;99.98856399999997;99.98856399999997;99.98903759999996;99.89005519999998;99.98856399999997;99.98856399999997;99.871764;99.98856399999997;99.89384399999997;99.98856399999997;99.98856399999997;99.98856399999997;99.88639439999997;99.98926639999996;
10.43742933333333;19160.0;99.98879279999997;99.98490319999996;99.98147119999996;99.76328479999995;99.89979119999998;99.88485679999994;99.98856399999997;99.98856399999997;99.98856399999997;99.98903759999996;99.89005519999998;99.98856399999997;99.98856399999997;99.871764;99.98856399999997;99.89384399999997;99.98856399999997;99.98856399999997;99.98856399999997;99.88639439999997;99.98926639999996;
10.53742933333333;19160.0;99.98879279999997;99.98490319999996;99.98147119999996;99.71450399999995;99.89969119999998;99.88485679999994;99.98856399999997;99.98856399999997;99.98856399999997;99.98903759999996;99.89005519999998;99.98856399999997;99.98856399999997;99.871764;99.98856399999997;99.89384399999997;99.98856399999997;99.98856399999997;99.98856399999997;99.88639439999997;99.98926639999996;
10.68522933333333;19160.0;99.98879279999997;99.98490319999996;99.98147119999996;99.71450399999995;99.87601119999998;99.88485679999994;99.98856399999997;99.98856399999997;99.98856399999997;99.98903759999996;99.89005519999998;99.98856399999997;99.98856399999997;99.871764;99.98856399999997;99.89384399999997;99.98856399999997;99.98856399999997;99.98856399999997;99.88639439999997;99.98926639999996;
10.704575999999998;19160.0;99.98879279999997;99.98490319999996;99.98147119999996;99.71450399999995;99.87601119999998;99.88485679999994;99.98856399999997;99.98856399999997;99.98856399999997;99.98903759999996;99.89005519999998;99.98856399999997;99.98856399999997;99.871664;99.98856399999997;99.89384399999997;99.98856399999997;99.98856399999997;99.98856399999997;99.88639439999997;99.98926639999996;
10.837429333333331;19160.0;99.98879279999997;99.98490319999996;99.98137119999996;99.71450399999995;99.86457119999999;99.86060319999993;99.98856399999997;99.98856399999997;99.98856399999997;99.98903759999996;99.89005519999998;99.98856399999997;99.98856399999997;99.847984;99.98856399999997;99.89384399999997;99.98856399999997;99.98856399999997;99.98856399999997;99.88639439999997;99.98926639999996;
10.93742933333333;19160.0;99.98879279999997;99.98480319999996;99.98137119999996;99.71450399999995;99.86457119999999;99.86060319999993;99.98856399999997;99.98856399999997;99.98856399999997;99.98903759999996;99.89005519999998;99.98856399999997;99.98856399999997;99.847984;99.98856399999997;99.89384399999997;99.98856399999997;99.98856399999997;99.98856399999997;99.86166719999997;99.98926639999996;
11.004575999999997;19160.0;99.98869279999997;99.98480319999996;99.98137119999996;99.70260639999995;99.86457119999999;99.86060319999993;99.98846399999996;99.98846399999996;99.98846399999996;99.98893759999996;99.86532799999998;99.98846399999996;99.98846399999996;99.836544;99.98846399999996;99.87006399999997;99.98846399999996;99.98846399999996;99.98846399999996;99.86166719999997;99.98916639999996;
11.187407999999996;19160.0;99.98869279999997;99.98480319999996;99.98137119999996;99.70260639999995;99.86457119999999;99.86060319999993;99.98846399999996;99.98846399999996;99.98846399999996;99.98893759999996;99.86532799999998;99.98846399999996;99.98846399999996;99.836544;99.98846399999996;99.87006399999997;99.98846399999996;99.98846399999996;99.98846399999996;99.86166719999997;99.98916639999996;
11.287407999999996;19160.0;99.98869279999997;99.98480319999996;99.98137119999996;99.70260639999995;99.86457119999999;99.86060319999993;99.98846399999996;99.98846399999996;99.98846399999996;99.98893759999996;99.86532799999998;99.98846399999996;99.98846399999996;99.836544;99.98846399999996;99.87006399999997;99.98846399999996;99.98846399999996;99.98846399999996;99.86166719999997;99.98916639999996;
11.387407999999995;19160.0;99.98869279999997;99.98480319999996;99.98137119999996;99.70260639999995;99.86457119999999;99.86060319999993;99.98846399999996;99.98846399999996;99.98846399999996;99.98893759999996;99.86532799999998;99.98846399999996;99.98846399999996;99.836544;99.98846399999996;99.87006399999997;99.98846399999996;99.98846399999996;99.98846399999996;99.86166719999997;99.98916639999996;
11.437429333333329;19160.0;99.98869279999997;99.98480319999996;99.98137119999996;99.70250639999995;99.86457119999999;99.86060319999993;99.98846399999996;99.98846399999996;99.98846399999996;99.98893759999996;99.86532799999998;99.98846399999996;99.98846399999996;99.836544;99.98846399999996;99.87006399999997;99.98846399999996;99.98846399999996;99.98846399999996;99.86166719999997;99.98916639999996;
